video_id,frame_number,label,frame_id,file_path
368.mp4,3,Right,368.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/368.mp4_right_3.jpg
368.mp4,4,Right,368.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/368.mp4_right_4.jpg
368.mp4,5,Right,368.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/368.mp4_right_5.jpg
369.mp4,1,Stop,369.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/369.mp4_stop_1.jpg
369.mp4,2,Left,369.mp4_left_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/369.mp4_left_2.jpg
369.mp4,3,Stop,369.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/369.mp4_stop_3.jpg
369.mp4,4,Left,369.mp4_left_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/369.mp4_left_4.jpg
369.mp4,5,Stop,369.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/369.mp4_stop_5.jpg
370.mp4,1,Forward,370.mp4_forward_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/370.mp4_forward_1.jpg
370.mp4,2,Forward,370.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/370.mp4_forward_2.jpg
370.mp4,3,Left,370.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/370.mp4_left_3.jpg
370.mp4,4,Left,370.mp4_left_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/370.mp4_left_4.jpg
370.mp4,5,Forward,370.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/370.mp4_forward_5.jpg
373.mp4,1,Right,373.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/373.mp4_right_1.jpg
373.mp4,2,Right,373.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/373.mp4_right_2.jpg
373.mp4,3,Right,373.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/373.mp4_right_3.jpg
373.mp4,4,Forward,373.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/373.mp4_forward_4.jpg
373.mp4,5,Forward,373.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/373.mp4_forward_5.jpg
374.mp4,1,Right,374.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/374.mp4_right_1.jpg
374.mp4,2,Right,374.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/374.mp4_right_2.jpg
374.mp4,3,Right,374.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/374.mp4_right_3.jpg
374.mp4,4,Right,374.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/374.mp4_right_4.jpg
374.mp4,5,Right,374.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/374.mp4_right_5.jpg
375.mp4,1,Right,375.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/375.mp4_right_1.jpg
375.mp4,2,Right,375.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/375.mp4_right_2.jpg
375.mp4,3,Right,375.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/375.mp4_right_3.jpg
375.mp4,4,Right,375.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/375.mp4_right_4.jpg
375.mp4,5,Right,375.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/375.mp4_right_5.jpg
376.mp4,1,Right,376.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/376.mp4_right_1.jpg
376.mp4,2,Right,376.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/376.mp4_right_2.jpg
376.mp4,3,Right,376.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/376.mp4_right_3.jpg
376.mp4,4,Right,376.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/376.mp4_right_4.jpg
376.mp4,5,Right,376.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/376.mp4_right_5.jpg
378.mp4,1,Right,378.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/378.mp4_right_1.jpg
378.mp4,2,Right,378.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/378.mp4_right_2.jpg
378.mp4,3,Right,378.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/378.mp4_right_3.jpg
378.mp4,4,Right,378.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/378.mp4_right_4.jpg
378.mp4,5,Right,378.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/378.mp4_right_5.jpg
379.mp4,1,Left,379.mp4_left_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/379.mp4_left_1.jpg
379.mp4,2,Left,379.mp4_left_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/379.mp4_left_2.jpg
379.mp4,3,Left,379.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/379.mp4_left_3.jpg
379.mp4,4,Left,379.mp4_left_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/379.mp4_left_4.jpg
379.mp4,5,Left,379.mp4_left_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/379.mp4_left_5.jpg
380.mp4,1,Stop,380.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/380.mp4_stop_1.jpg
380.mp4,2,Stop,380.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/380.mp4_stop_2.jpg
380.mp4,3,Stop,380.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/380.mp4_stop_3.jpg
380.mp4,4,Stop,380.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/380.mp4_stop_4.jpg
380.mp4,5,Stop,380.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/380.mp4_stop_5.jpg
383.mp4,1,Stop,383.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/383.mp4_stop_1.jpg
383.mp4,2,Stop,383.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/383.mp4_stop_2.jpg
383.mp4,3,Stop,383.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/383.mp4_stop_3.jpg
383.mp4,4,Stop,383.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/383.mp4_stop_4.jpg
383.mp4,5,Stop,383.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/383.mp4_stop_5.jpg
386.mp4,1,Forward,386.mp4_forward_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/386.mp4_forward_1.jpg
386.mp4,2,Forward,386.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/386.mp4_forward_2.jpg
386.mp4,3,Left,386.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/386.mp4_left_3.jpg
386.mp4,4,Forward,386.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/386.mp4_forward_4.jpg
386.mp4,5,Forward,386.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/386.mp4_forward_5.jpg
387.mp4,1,Left,387.mp4_left_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/387.mp4_left_1.jpg
387.mp4,2,Left,387.mp4_left_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/387.mp4_left_2.jpg
387.mp4,3,Left,387.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/387.mp4_left_3.jpg
387.mp4,4,Left,387.mp4_left_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/387.mp4_left_4.jpg
387.mp4,5,Left,387.mp4_left_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/387.mp4_left_5.jpg
388.mp4,1,Right,388.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/388.mp4_right_1.jpg
388.mp4,2,Forward,388.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/388.mp4_forward_2.jpg
388.mp4,3,Forward,388.mp4_forward_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/388.mp4_forward_3.jpg
388.mp4,4,Right,388.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/388.mp4_right_4.jpg
388.mp4,5,Right,388.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/388.mp4_right_5.jpg
389.mp4,1,Forward,389.mp4_forward_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/389.mp4_forward_1.jpg
389.mp4,2,Forward,389.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/389.mp4_forward_2.jpg
389.mp4,3,Forward,389.mp4_forward_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/389.mp4_forward_3.jpg
389.mp4,4,Forward,389.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/389.mp4_forward_4.jpg
389.mp4,5,Right,389.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/389.mp4_right_5.jpg
392.mp4,1,Right,392.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/392.mp4_right_1.jpg
392.mp4,2,Right,392.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/392.mp4_right_2.jpg
392.mp4,3,Right,392.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/392.mp4_right_3.jpg
392.mp4,4,Right,392.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/392.mp4_right_4.jpg
392.mp4,5,Right,392.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/392.mp4_right_5.jpg
394.mp4,1,Right,394.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/394.mp4_right_1.jpg
394.mp4,2,Right,394.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/394.mp4_right_2.jpg
394.mp4,3,Right,394.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/394.mp4_right_3.jpg
394.mp4,4,Right,394.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/394.mp4_right_4.jpg
394.mp4,5,Forward,394.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/394.mp4_forward_5.jpg
395.mp4,1,Right,395.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/395.mp4_right_1.jpg
395.mp4,2,Right,395.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/395.mp4_right_2.jpg
395.mp4,3,Right,395.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/395.mp4_right_3.jpg
395.mp4,4,Right,395.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/395.mp4_right_4.jpg
395.mp4,5,Right,395.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/395.mp4_right_5.jpg
403.mp4,1,Right,403.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/403.mp4_right_1.jpg
403.mp4,2,Right,403.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/403.mp4_right_2.jpg
403.mp4,3,Right,403.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/403.mp4_right_3.jpg
403.mp4,4,Right,403.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/403.mp4_right_4.jpg
403.mp4,5,Right,403.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/403.mp4_right_5.jpg
405.mp4,1,Left,405.mp4_left_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/405.mp4_left_1.jpg
405.mp4,2,Stop,405.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/405.mp4_stop_2.jpg
405.mp4,3,Left,405.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/405.mp4_left_3.jpg
405.mp4,4,Stop,405.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/405.mp4_stop_4.jpg
405.mp4,5,Left,405.mp4_left_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/405.mp4_left_5.jpg
406.mp4,1,Right,406.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/406.mp4_right_1.jpg
406.mp4,2,Right,406.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/406.mp4_right_2.jpg
406.mp4,3,Right,406.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/406.mp4_right_3.jpg
406.mp4,4,Right,406.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/406.mp4_right_4.jpg
406.mp4,5,Right,406.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/406.mp4_right_5.jpg
408.mp4,1,Right,408.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/408.mp4_right_1.jpg
408.mp4,2,Right,408.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/408.mp4_right_2.jpg
408.mp4,3,Right,408.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/408.mp4_right_3.jpg
408.mp4,4,Right,408.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/408.mp4_right_4.jpg
408.mp4,5,Right,408.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/408.mp4_right_5.jpg
410.mp4,1,Right,410.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/410.mp4_right_1.jpg
410.mp4,2,Right,410.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/410.mp4_right_2.jpg
410.mp4,3,Right,410.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/410.mp4_right_3.jpg
410.mp4,4,Right,410.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/410.mp4_right_4.jpg
410.mp4,5,Right,410.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/410.mp4_right_5.jpg
411.mp4,1,Left,411.mp4_left_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/411.mp4_left_1.jpg
411.mp4,2,Forward,411.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/411.mp4_forward_2.jpg
411.mp4,3,Forward,411.mp4_forward_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/411.mp4_forward_3.jpg
411.mp4,4,Forward,411.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/411.mp4_forward_4.jpg
411.mp4,5,Forward,411.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/411.mp4_forward_5.jpg
413.mp4,1,Right,413.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/413.mp4_right_1.jpg
413.mp4,2,Right,413.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/413.mp4_right_2.jpg
413.mp4,3,Right,413.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/413.mp4_right_3.jpg
413.mp4,4,Right,413.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/413.mp4_right_4.jpg
413.mp4,5,Right,413.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/413.mp4_right_5.jpg
415.mp4,1,Stop,415.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/415.mp4_stop_1.jpg
415.mp4,2,Forward,415.mp4_forward_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/415.mp4_forward_2.jpg
415.mp4,3,Stop,415.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/415.mp4_stop_3.jpg
415.mp4,4,Forward,415.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/415.mp4_forward_4.jpg
415.mp4,5,Stop,415.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/415.mp4_stop_5.jpg
419.mp4,1,Stop,419.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/419.mp4_stop_1.jpg
419.mp4,2,Right,419.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/419.mp4_right_2.jpg
419.mp4,3,Stop,419.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/419.mp4_stop_3.jpg
419.mp4,4,Forward,419.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/419.mp4_forward_4.jpg
419.mp4,5,Stop,419.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/419.mp4_stop_5.jpg
420.mp4,1,Right,420.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/420.mp4_right_1.jpg
420.mp4,2,Right,420.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/420.mp4_right_2.jpg
420.mp4,3,Right,420.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/420.mp4_right_3.jpg
420.mp4,4,Right,420.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/420.mp4_right_4.jpg
420.mp4,5,Right,420.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/420.mp4_right_5.jpg
422.mp4,1,Stop,422.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/422.mp4_stop_1.jpg
422.mp4,2,Stop,422.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/422.mp4_stop_2.jpg
422.mp4,3,Stop,422.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/422.mp4_stop_3.jpg
422.mp4,4,Stop,422.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/422.mp4_stop_4.jpg
422.mp4,5,Stop,422.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/422.mp4_stop_5.jpg
423.mp4,1,Stop,423.mp4_stop_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/423.mp4_stop_1.jpg
423.mp4,2,Stop,423.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/423.mp4_stop_2.jpg
423.mp4,3,Stop,423.mp4_stop_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/423.mp4_stop_3.jpg
423.mp4,4,Stop,423.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/423.mp4_stop_4.jpg
423.mp4,5,Stop,423.mp4_stop_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/423.mp4_stop_5.jpg
426.mp4,1,Right,426.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/426.mp4_right_1.jpg
426.mp4,2,Right,426.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/426.mp4_right_2.jpg
426.mp4,3,Right,426.mp4_right_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/426.mp4_right_3.jpg
426.mp4,4,Right,426.mp4_right_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/426.mp4_right_4.jpg
426.mp4,5,Right,426.mp4_right_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/426.mp4_right_5.jpg
427.mp4,1,Right,427.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/427.mp4_right_1.jpg
427.mp4,2,Right,427.mp4_right_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/427.mp4_right_2.jpg
427.mp4,3,Forward,427.mp4_forward_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/427.mp4_forward_3.jpg
427.mp4,4,Forward,427.mp4_forward_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/427.mp4_forward_4.jpg
427.mp4,5,Forward,427.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/427.mp4_forward_5.jpg
428.mp4,1,Forward,428.mp4_forward_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/428.mp4_forward_1.jpg
428.mp4,2,Stop,428.mp4_stop_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/428.mp4_stop_2.jpg
428.mp4,3,Forward,428.mp4_forward_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/428.mp4_forward_3.jpg
428.mp4,4,Stop,428.mp4_stop_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Stop/428.mp4_stop_4.jpg
428.mp4,5,Forward,428.mp4_forward_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Forward/428.mp4_forward_5.jpg
429.mp4,1,Left,429.mp4_left_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/429.mp4_left_1.jpg
429.mp4,2,Left,429.mp4_left_2.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/429.mp4_left_2.jpg
429.mp4,3,Left,429.mp4_left_3.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/429.mp4_left_3.jpg
429.mp4,4,Left,429.mp4_left_4.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/429.mp4_left_4.jpg
429.mp4,5,Left,429.mp4_left_5.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Left/429.mp4_left_5.jpg
430.mp4,1,Right,430.mp4_right_1.jpg,/content/drive/MyDrive/Colab Notebooks/RL-AutoNav/training_frame_metadata/Right/430.mp4_right_1.jpg
